order_id,1,2,3,process_type,5,plan_released_by,7,task_name,9,10,order_issued_date,11,12,13
NCCM_41952,15-06-2015 13:29,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-06-2015 13:32,,,
NCCM_42007,16-06-2015 13:03,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-06-2015 13:07,,,
NCCM_42024,16-06-2015 15:22,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-06-2015 15:26,,,
NCCM_42175,18-06-2015 16:16,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-06-2015 16:19,,,
NCCM_42190,18-06-2015 18:14,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-06-2015 18:22,,,
NCCM_42261,19-06-2015 18:56,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-06-2015 19:01,,,
NCCM_42268,20-06-2015 13:44,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-06-2015 14:04,,,
NCCM_42274,20-06-2015 14:35,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-06-2015 14:39,,,
NCCM_42335,22-06-2015 19:57,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-06-2015 19:59,,,
NCCM_42333,22-06-2015 18:49,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 00:00,,,
NCCM_42305,22-06-2015 11:06,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 00:00,,,
NCCM_42373,24-06-2015 10:58,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 11:00,,,
NCCM_42404,24-06-2015 14:28,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 14:34,,,
NCCM_42405,24-06-2015 14:43,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 14:45,,,
NCCM_42422,24-06-2015 19:15,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-06-2015 19:17,,,
NCCM_42523,25-06-2015 13:41,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,25-06-2015 13:49,,,
NCCM_42567,25-06-2015 17:07,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,25-06-2015 17:10,,,
NCCM_42595,26-06-2015 15:26,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-06-2015 15:33,,,
NCCM_42601,26-06-2015 15:46,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-06-2015 15:51,,,
NCCM_42611,26-06-2015 17:57,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,26-06-2015 18:02,,,
NCCM_42739,29-06-2015 15:02,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-06-2015 15:06,,,
NCCM_42795,29-06-2015 18:42,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-06-2015 18:44,,,
NCCM_42804,30-06-2015 16:47,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-07-2015 00:00,,,
NCCM_42836,01-07-2015 10:08,NORMAL,IN PROGRESS,BTNCCM,5,DeviVish,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-07-2015 10:16,,,
NCCM_42852,01-07-2015 13:44,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-07-2015 13:45,,,
NCCM_42866,01-07-2015 19:07,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-07-2015 19:12,,,
NCCM_42854,01-07-2015 14:42,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-07-2015 00:00,,,
NCCM_42859,01-07-2015 17:42,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-07-2015 00:00,,,
NCCM_42930,02-07-2015 13:24,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-07-2015 13:26,,,
NCCM_42577,26-06-2015 10:50,NORMAL,IN PROGRESS,BTNCCM,5,hemant.pawar,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-07-2015 15:29,,,
NCCM_43027,02-07-2015 19:00,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-07-2015 19:03,,,
NCCM_43060,03-07-2015 11:13,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-07-2015 11:16,,,
NCCM_43081,03-07-2015 12:08,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-07-2015 12:10,,,
NCCM_43181,03-07-2015 18:07,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-07-2015 18:15,,,
NCCM_43184,03-07-2015 18:42,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-07-2015 18:55,,,
NCCM_43198,04-07-2015 10:44,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-07-2015 19:35,,,
NCCM_43315,06-07-2015 19:46,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-07-2015 19:50,,,
NCCM_43334,07-07-2015 11:20,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-07-2015 11:23,,,
NCCM_43492,07-07-2015 19:24,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-07-2015 19:39,,,
NCCM_43227,06-07-2015 13:26,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-07-2015 00:00,,,
NCCM_43495,08-07-2015 10:27,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-07-2015 10:32,,,
NCCM_43557,08-07-2015 16:17,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-07-2015 16:19,,,
NCCM_43556,08-07-2015 16:17,NORMAL,IN PROGRESS,BTNCCM,5,DeviVish,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-07-2015 16:21,,,
NCCM_43560,08-07-2015 16:54,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,08-07-2015 17:01,,,
NCCM_43562,08-07-2015 18:20,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,09-07-2015 00:00,,,
NCCM_43570,09-07-2015 10:55,NORMAL,IN PROGRESS,BTNCCM,5,DeviVish,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,09-07-2015 11:00,,,
NCCM_43529,08-07-2015 11:44,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-07-2015 00:00,,,
NCCM_43657,10-07-2015 07:05,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-07-2015 07:09,,,
NCCM_43677,10-07-2015 16:38,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-07-2015 16:42,,,
NCCM_43679,10-07-2015 16:42,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-07-2015 16:45,,,
NCCM_43724,11-07-2015 18:11,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-07-2015 18:13,,,
NCCM_43744,13-07-2015 11:35,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,13-07-2015 11:38,,,
NCCM_43833,14-07-2015 16:16,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,14-07-2015 16:19,,,
NCCM_43888,15-07-2015 13:15,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-07-2015 13:18,,,
NCCM_43895,15-07-2015 13:27,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-07-2015 13:39,,,
NCCM_43897,15-07-2015 14:25,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-07-2015 14:29,,,
NCCM_43983,15-07-2015 19:22,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-07-2015 19:28,,,
NCCM_44076,16-07-2015 20:20,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-07-2015 20:22,,,
NCCM_44103,17-07-2015 13:41,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-07-2015 13:45,,,
NCCM_44105,17-07-2015 13:43,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-07-2015 13:46,,,
NCCM_44110,17-07-2015 15:18,NORMAL,IN PROGRESS,BTNCCM,5,sadvitot,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-07-2015 15:35,,,
NCCM_44139,17-07-2015 18:46,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,17-07-2015 18:49,,,
NCCM_44157,18-07-2015 17:54,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-07-2015 17:57,,,
NCCM_44159,18-07-2015 18:32,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-07-2015 18:34,,,
NCCM_44202,20-07-2015 15:46,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 00:00,,,
NCCM_44235,21-07-2015 11:05,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 11:07,,,
NCCM_42914,02-07-2015 11:36,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 11:52,,,
NCCM_42063,17-06-2015 10:55,NORMAL,IN PROGRESS,BTNCCM,5,bikramjit.singh,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 11:54,,,
NCCM_42358,23-06-2015 17:32,NORMAL,IN PROGRESS,BTNCCM,5,bikramjit.singh,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 11:55,,,
NCCM_44244,21-07-2015 12:03,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-07-2015 12:10,,,
NCCM_44338,22-07-2015 12:19,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-07-2015 12:24,,,
NCCM_44352,22-07-2015 13:23,NORMAL,IN PROGRESS,BTNCCM,5,DeviVish,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-07-2015 13:30,,,
NCCM_44392,22-07-2015 19:43,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-07-2015 19:44,,,
NCCM_44425,23-07-2015 16:12,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-07-2015 16:14,,,
NCCM_44428,23-07-2015 16:16,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-07-2015 16:17,,,
NCCM_44533,24-07-2015 17:40,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,24-07-2015 17:42,,,
NCCM_44741,28-07-2015 12:39,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-07-2015 12:41,,,
NCCM_44752,28-07-2015 15:11,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-07-2015 15:13,,,
NCCM_44758,28-07-2015 18:29,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-07-2015 18:34,,,
NCCM_44759,28-07-2015 19:05,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-07-2015 19:10,,,
NCCM_44760,28-07-2015 19:10,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-07-2015 19:11,,,
NCCM_44743,28-07-2015 13:07,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-07-2015 00:00,,,
NCCM_44795,29-07-2015 13:20,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-07-2015 13:22,,,
NCCM_44794,29-07-2015 13:15,NORMAL,IN PROGRESS,BTNCCM,5,ramkumar.v,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-07-2015 13:24,,,
NCCM_44805,29-07-2015 15:02,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-07-2015 15:07,,,
NCCM_42831,30-06-2015 19:04,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-07-2015 16:05,,,
NCCM_43311,06-07-2015 18:30,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-07-2015 16:45,,,
NCCM_44879,30-07-2015 15:12,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-07-2015 17:06,,,
NCCM_45013,30-07-2015 17:54,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-07-2015 17:58,,,
NCCM_45071,31-07-2015 12:16,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,31-07-2015 12:21,,,
NCCM_45114,31-07-2015 13:13,NORMAL,IN PROGRESS,BTNCCM,5,sadvitot,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,31-07-2015 13:18,,,
NCCM_45150,31-07-2015 20:46,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,31-07-2015 20:49,,,
NCCM_45206,03-08-2015 18:12,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-08-2015 18:14,,,
NCCM_45269,04-08-2015 13:35,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-08-2015 13:39,,,
NCCM_45270,04-08-2015 13:47,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-08-2015 13:48,,,
NCCM_45411,06-08-2015 14:42,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-08-2015 14:46,,,
NCCM_45469,06-08-2015 19:41,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,06-08-2015 19:45,,,
NCCM_45547,07-08-2015 12:36,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-08-2015 12:42,,,
NCCM_45649,07-08-2015 18:18,NORMAL,IN PROGRESS,BTNCCM,5,PoGawali,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-08-2015 18:24,,,
NCCM_45780,10-08-2015 20:01,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-08-2015 20:11,,,
NCCM_45869,12-08-2015 16:21,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-08-2015 16:24,,,
NCCM_46333,18-08-2015 18:02,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-08-2015 18:05,,,
NCCM_46431,19-08-2015 20:11,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-08-2015 20:14,,,
NCCM_46444,20-08-2015 10:45,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-08-2015 10:56,,,
NCCM_46456,20-08-2015 12:54,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-08-2015 12:57,,,
NCCM_46457,20-08-2015 12:58,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-08-2015 13:00,,,
NCCM_45810,11-08-2015 13:11,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-08-2015 14:56,,,
NCCM_43949,15-07-2015 15:35,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-08-2015 00:00,,,
NCCM_46741,25-08-2015 17:05,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-08-2015 13:34,,,
NCCM_46985,27-08-2015 14:50,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-08-2015 14:51,,,
NCCM_47026,28-08-2015 11:53,NORMAL,IN PROGRESS,BTNCCM,5,amit.kumar1,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-08-2015 11:55,,,
NCCM_47104,29-08-2015 20:26,NORMAL,IN PROGRESS,BTNCCM,5,amit.kumar1,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-08-2015 20:31,,,
NCCM_47108,30-08-2015 16:50,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-08-2015 16:52,,,
NCCM_47234,31-08-2015 17:33,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,31-08-2015 17:34,,,
NCCM_47310,01-09-2015 14:33,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,01-09-2015 14:36,,,
NCCM_47384,02-09-2015 15:37,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,02-09-2015 15:45,,,
NCCM_47423,03-09-2015 11:45,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-09-2015 11:46,,,
NCCM_47425,03-09-2015 11:52,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-09-2015 11:54,,,
NCCM_47431,03-09-2015 12:23,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,03-09-2015 12:24,,,
NCCM_47497,04-09-2015 13:34,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-09-2015 13:38,,,
NCCM_47516,04-09-2015 17:06,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,04-09-2015 17:10,,,
NCCM_47563,07-09-2015 11:16,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-09-2015 11:21,,,
NCCM_47142,31-08-2015 10:06,NORMAL,IN PROGRESS,BTNCCM,5,KJamdade,PMG,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-09-2015 13:10,,,
NCCM_47608,07-09-2015 17:09,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,07-09-2015 17:16,,,
NCCM_47711,10-09-2015 13:48,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-09-2015 13:51,,,
NCCM_47715,10-09-2015 15:22,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,10-09-2015 15:24,,,
NCCM_47745,11-09-2015 14:04,NORMAL,IN PROGRESS,BTNCCM,5,ploni,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-09-2015 14:15,,,
NCCM_47731,11-09-2015 10:05,NORMAL,IN PROGRESS,BTNCCM,5,ploni,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-09-2015 14:26,,,
NCCM_47768,11-09-2015 17:59,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-09-2015 18:01,,,
NCCM_47770,11-09-2015 19:14,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-09-2015 19:18,,,
NCCM_47781,12-09-2015 13:09,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-09-2015 13:11,,,
NCCM_47824,14-09-2015 15:18,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,14-09-2015 15:21,,,
NCCM_47885,16-09-2015 13:30,NORMAL,IN PROGRESS,BTNCCM,5,SupriKat,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-09-2015 13:32,,,
NCCM_47901,16-09-2015 16:58,NORMAL,IN PROGRESS,BTNCCM,5,VHole,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,16-09-2015 17:01,,,
NCCM_47928,18-09-2015 11:26,NORMAL,IN PROGRESS,BTNCCM,5,JKathare,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-09-2015 11:29,,,
NCCM_48002,19-09-2015 12:38,NORMAL,IN PROGRESS,BTNCCM,5,DeviVish,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-09-2015 12:41,,,
