tiger_id,viznetM6id,gam_id,mrc_converted,nrc_converted,program_manager,evolve_status,customer_name,provisioner_name,service_type,inbasket_date
,429701,429701,,,,,RELIGARE SECURITIES LIMITED,,GVPN,10-Mar-2016 08:21:43 . PM
,429752,429752,,,,,Minda Corporation Limited,,ILL,18-Mar-2016 10:41:49 . PM
,429752,429752,,,,,Minda Corporation Limited,,ILL,18-Mar-2016 10:41:49 . PM
,431055,431055,,,,,Polycom Inc.,,NPLC,18-Mar-2016 04:30:18 . PM
,428282,428282,,,,,Innoveer Solutions India Pvt. Ltd.,,ILL,03-Mar-2016 06:32:50 . PM
,428282,428282,,,,,Innoveer Solutions India Pvt. Ltd.,,ILL,03-Mar-2016 06:29:55 . PM
,400518,400518,,,,,THE FEDERAL BANK LTD,,GVPN,13-Jan-2016 11:57:06 . AM
,427989,427989,,,,,Hitachi Automotive Systems India Pvt Ltd,,GVPN,03-Mar-2016 01:39:44 . PM
,430842,430842,,,,,Kotak Mahindra Bank Ltd,,GVPN,22-Mar-2016 04:27:59 . PM
,430842,430842,,,,,Kotak Mahindra Bank Ltd,,GVPN,22-Mar-2016 04:27:59 . PM
,428225,428225,,,,,Atos World line India Pvt Ltd,,NDE,03-Mar-2016 04:23:49 . PM
,429230,429230,,,,,Orange Business Services India Network Pvt Ltd,,NDE,08-Mar-2016 06:37:17 . PM
,429230,429230,,,,,Orange Business Services India Network Pvt Ltd,,NDE,08-Mar-2016 06:37:17 . PM
,429815,429815,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,21-Mar-2016 10:26:24 . AM
,429836,429836,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,19-Mar-2016 10:38:46 . PM
,423278,423278,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,-
,423278,423278,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,-
,415393,415393,,,,,Tamilnad Mercantile Bank Ltd,,ILL,22-Dec-2015 02:01:44 . PM
,423442,423442,,,,,TATA CHEMICALS LIMITED,,ILL,01-Mar-2016 03:22:45 . PM
,430106,430106,,,,,D B Power Limited,,ILL,23-Mar-2016 11:03:03 . AM
,431037,431037,,,,,Idea Cellular Ltd,,GVPN,17-Mar-2016 07:06:04 . PM
,431037,431037,,,,,Idea Cellular Ltd,,GVPN,17-Mar-2016 07:06:04 . PM
,430773,430773,,,,,Idea Cellular Ltd,,GVPN,16-Mar-2016 06:10:33 . PM
,423669,423669,,,,,ICICI Prudential Life Insurance Company Limited,,GVPN,05-Mar-2016 12:28:46 . PM
,423669,423669,,,,,ICICI Prudential Life Insurance Company Limited,,GVPN,05-Mar-2016 12:28:46 . PM
,432195,432195,,,,,IDP Education India Pvt Ltd,,ILL,25-Mar-2016 10:35:28 . AM
,432195,432195,,,,,IDP Education India Pvt Ltd,,ILL,25-Mar-2016 10:35:27 . AM
,428458,428458,,,,,ZS ASSOCIATES INDIA PRIVATE LIMITED,,ILL,10-Mar-2016 03:29:11 . PM
,431506,431506,,,,,SpencerS Retail Limited,,GVPN,21-Mar-2016 01:34:15 . PM
,431506,431506,,,,,SpencerS Retail Limited,,GVPN,21-Mar-2016 01:34:15 . PM
,428898,428898,,,,,KARVY STOCK BROKING LTD,,GVPN,07-Mar-2016 01:33:44 . PM
,423670,423670,,,,,ICICI BANK LIMITED,,GVPN,03-Mar-2016 02:01:21 . PM
,429729,429729,,,,,Matrix Cellular (International) Services Limited,,GVPN,18-Mar-2016 10:55:46 . AM
,416812,416812,,,,,Idea Cellular Ltd,,GVPN,14-Mar-2016 02:52:18 . PM
,416812,416812,,,,,Idea Cellular Ltd,,GVPN,14-Mar-2016 02:52:18 . PM
,421995,421995,,,,,Sundaram BPO India Ltd,,ILL,21-Mar-2016 05:24:30 . PM
,421995,421995,,,,,Sundaram BPO India Ltd,,ILL,21-Mar-2016 05:24:30 . PM
,418097,418097,,,,,ICICI BANK LIMITED,,GVPN,23-Mar-2016 05:45:44 . PM
,418097,418097,,,,,ICICI BANK LIMITED,,GVPN,23-Mar-2016 05:45:44 . PM
,315906,315906,,,,,INDUSIND BANK LIMITED,,GVPN,02-Feb-2016 04:25:39 . PM
,429957,429957,,,,,Active Communications (I) Pvt Ltd,,ILL,11-Mar-2016 08:18:13 . PM
,429957,429957,,,,,Active Communications (I) Pvt Ltd,,ILL,11-Mar-2016 08:18:13 . PM
,428861,428861,,,,,SingTel Global India Pvt. Ltd.,,NPL Intracity,07-Mar-2016 12:03:42 . PM
,431516,431516,,,,,MOLEX INDIA PVT LTD,,GVPN,21-Mar-2016 02:33:41 . PM
,431516,431516,,,,,MOLEX INDIA PVT LTD,,GVPN,21-Mar-2016 02:33:41 . PM
,406797,406797,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:59 . PM
,406797,406797,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:59 . PM
,406797,406797,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:59 . PM
,430775,430775,,,,,Benetton India Pvt Ltd,,GVPN,16-Mar-2016 06:19:49 . PM
,429096,429096,,,,,Stemcor India Private Limited,,ILL,08-Mar-2016 01:13:44 . PM
,417805,417805,,,,,Jubilant Foodworks Limited,,ILL,09-Feb-2016 07:28:22 . PM
,375412,375412,,,,,Royal Sundaram Alliance Insurance Co. Ltd,,ILL,08-Feb-2016 10:53:36 . AM
,429601,429601,,,,,BAJAJ FINANCE LTD,,GVPN,23-Mar-2016 01:00:59 . PM
,428674,428674,,,,,RANBAXY LABORATORIES LTD,,GVPN,07-Mar-2016 11:09:26 . AM
,412222,412222,,,,,CAPGEMINI INDIA PVT LTD,,GVPN,23-Mar-2016 05:53:36 . PM
,412222,412222,,,,,CAPGEMINI INDIA PVT LTD,,GVPN,23-Mar-2016 05:53:36 . PM
,429724,429724,,,,,INTERNATIONAL PAPER APPM LIMITED,,GVPN,11-Mar-2016 11:33:33 . AM
,429968,429968,,,,,Metropolitan Stock Exchange of India Limited,,NDE,23-Mar-2016 05:10:22 . PM
,425476,425476,,,,,Integral Biosciences Private Limited,,ILL,22-Mar-2016 04:40:25 . PM
,425476,425476,,,,,Integral Biosciences Private Limited,,ILL,22-Mar-2016 04:40:25 . PM
,430507,430507,,,,,VIVA Communications Pvt Ltd,,ILL,17-Mar-2016 12:05:44 . PM
,430507,430507,,,,,VIVA Communications Pvt Ltd,,ILL,17-Mar-2016 12:05:44 . PM
,429388,429388,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,09-Mar-2016 04:00:16 . PM
,429388,429388,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,09-Mar-2016 04:00:16 . PM
,425073,425073,,,,,Shriram Transport Finance Company Limited,,ILL,23-Feb-2016 04:13:56 . PM
,425073,425073,,,,,Shriram Transport Finance Company Limited,,ILL,23-Feb-2016 04:13:56 . PM
,428872,428872,,,,,SingTel Global India Pvt. Ltd.,,NDE,07-Mar-2016 12:34:24 . PM
,431293,431293,,,,,TATA CONSULTANCY SERVICES LIMITED,,ILL,23-Mar-2016 02:49:37 . PM
,240705,240705,,,,,Tikona Infinet Limited,,NDE,03-Mar-2016 12:13:32 . PM
,431725,431725,,,,,Vodafone Mobile Services Limited,,NPL Intracity,10-Feb-2016 10:35:23 . AM
,431227,431227,,,,,Lipi Data Systems Ltd,,GVPN,22-Mar-2016 03:12:59 . PM
,429818,429818,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,19-Mar-2016 04:05:31 . PM
,428871,428871,,,,,SingTel Global India Pvt. Ltd.,,NPLC,07-Mar-2016 12:36:02 . PM
,414724,414724,,,,,National Securities Depository Limited,,GVPN,05-Jan-2016 03:02:40 . PM
,428790,428790,,,,,Sparsh Bpo Services Ltd,,GVPN,17-Mar-2016 03:21:54 . PM
,428790,428790,,,,,Sparsh Bpo Services Ltd,,GVPN,17-Mar-2016 03:21:54 . PM
,432246,432246,,,,,Verizon Communications India Pvt. Ltd,,IPL,26-Mar-2016 04:35:10 . PM
,414737,414737,,,,,Wipro Infotech Ltd,,GVPN,02-Mar-2016 05:42:54 . PM
,428320,428320,,,,,Crystal Crop Protection Pvt Ltd,,GVPN,03-Mar-2016 07:43:36 . PM
,428320,428320,,,,,Crystal Crop Protection Pvt Ltd,,GVPN,03-Mar-2016 07:48:00 . PM
,428320,428320,,,,,Crystal Crop Protection Pvt Ltd,,GVPN,03-Mar-2016 07:43:36 . PM
,428320,428320,,,,,Crystal Crop Protection Pvt Ltd,,GVPN,03-Mar-2016 07:48:00 . PM
,417158,417158,,,,,SingTel Global India Pvt. Ltd.,,NPL Intracity,22-Jan-2016 03:32:43 . PM
,422868,422868,,,,,Sify Technologies Limited,,NDE,27-Feb-2016 12:51:09 . PM
,300383,300383,,,,,Idea Cellular Ltd,,GVPN,27-Jan-2016 12:50:47 . PM
,429822,429822,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,23-Mar-2016 07:02:28 . PM
,426934,426934,,,,,YOU Broadband India Pvt Ltd,,ILL,22-Mar-2016 07:37:48 . PM
,431833,431833,,,,,Samsung Data Systems India Private Limited,,GVPN,22-Mar-2016 06:37:17 . PM
,429956,429956,,,,,BHARTI AIRTEL LTD.,,NPL Intracity,12-Mar-2016 01:39:01 . PM
,430613,430613,,,,,INDIA YAMAHA MOTOR PRIVATE LIMITED,,GVPN,16-Mar-2016 01:36:33 . PM
,430613,430613,,,,,INDIA YAMAHA MOTOR PRIVATE LIMITED,,GVPN,16-Mar-2016 01:36:33 . PM
,414198,414198,,,,,National Payments Corporation of India,,GVPN,21-Mar-2016 06:20:58 . PM
,431926,431926,,,,,ENOAH ISOLUTION INDIA PRIVATE LIMITED,,ILL,23-Mar-2016 01:53:18 . PM
,426544,426544,,,,,TITAN COMPANY LIMITED,,GVPN,22-Mar-2016 03:10:04 . PM
,345880,345880,,,,,Tikona Digital Networks Pvt Ltd,,ILL,02-Nov-2015 03:30:30 . PM
,345880,345880,,,,,Tikona Digital Networks Pvt Ltd,,ILL,09-Nov-2015 02:44:02 . PM
,345880,345880,,,,,Tikona Digital Networks Pvt Ltd,,ILL,02-Nov-2015 03:30:30 . PM
,345880,345880,,,,,Tikona Digital Networks Pvt Ltd,,ILL,09-Nov-2015 02:44:02 . PM
,427888,427888,,,,,RAJASTHAN PATRIKA PVT LTD,,GVPN,03-Mar-2016 10:27:08 . AM
,427121,427121,,,,,Times Business Solutions-A Division of Times Internet Limited,,ILL,07-Mar-2016 09:03:19 . AM
,411651,411651,,,,,Firstsource Solutions Ltd,,GVPN,11-Jan-2016 03:50:32 . PM
,413010,413010,,,,,At&T Global Network Services India Private Limited,,NDE,23-Jan-2016 11:24:54 . AM
,430191,430191,,,,,ERNST & YOUNG SERVICES PRIVATE LIMITED,,GVPN,14-Mar-2016 05:47:25 . PM
,430190,430190,,,,,ERNST & YOUNG SERVICES PRIVATE LIMITED,,GVPN,22-Mar-2016 02:50:10 . PM
,428152,428152,,,,,TECHPROCESS PAYMENT SERVICES LIMITED,,GVPN,03-Mar-2016 12:37:38 . PM
,432032,432032,,,,,THE FEDERAL BANK LTD,,GVPN,23-Mar-2016 06:37:10 . PM
,432032,432032,,,,,THE FEDERAL BANK LTD,,GVPN,23-Mar-2016 06:37:10 . PM
,430943,430943,,,,,Family Credit Limited,,GVPN,17-Mar-2016 04:33:51 . PM
,430245,430245,,,,,Dhanuka Agritech Limited,,GVPN,14-Mar-2016 06:04:14 . PM
,432018,432018,,,,,Idea Cellular Ltd,,GVPN,26-Mar-2016 04:07:37 . PM
,432018,432018,,,,,Idea Cellular Ltd,,GVPN,26-Mar-2016 04:07:37 . PM
,421516,421516,,,,,Thomson Reuters International Services Private Limited,,NDE,16-Feb-2016 06:42:01 . PM
,431038,431038,,,,,Idea Cellular Ltd,,GVPN,17-Mar-2016 07:01:51 . PM
,430358,430358,,,,,HINDUSTAN UNILEVER LIMITED,,GVPN,15-Mar-2016 01:08:18 . PM
,428319,428319,,,,,SingTel Global India Pvt. Ltd.,,NDE,07-Mar-2016 10:32:56 . AM
,427969,427969,,,,,Icici Lombard Gic Ltd.,,GVPN,11-Mar-2016 01:09:08 . PM
,431493,431493,,,,,SpencerS Retail Limited,,GVPN,21-Mar-2016 01:03:07 . PM
,431039,431039,,,,,Idea Cellular Ltd,,GVPN,17-Mar-2016 07:06:03 . PM
,431039,431039,,,,,Idea Cellular Ltd,,GVPN,17-Mar-2016 07:06:03 . PM
,429560,429560,,,,,Corolla Realty Limited,,GVPN,14-Mar-2016 01:21:09 . PM
,429560,429560,,,,,Corolla Realty Limited,,GVPN,14-Mar-2016 01:21:09 . PM
,429960,429960,,,,,MULTI COMMODITY EXCHANGE OF INDIA LTD,,NPL Intracity,11-Mar-2016 08:16:05 . PM
,430391,430391,,,,,HCL Avitas Pvt Ltd,,ILL,21-Mar-2016 01:15:16 . PM
,425070,425070,,,,,INDIAN OVERSEAS BANK,,GVPN,27-Feb-2016 11:34:50 . AM
,431652,431652,,,,,Tata Communications Ltd (SME Div),,ILL,22-Mar-2016 11:31:54 . AM
,431652,431652,,,,,Tata Communications Ltd (SME Div),,ILL,22-Mar-2016 11:31:54 . AM
,429357,429357,,,,,SHOPPERS STOP LTD,,GVPN,09-Mar-2016 02:33:13 . PM
,426178,426178,,,,,Mastek Ltd.,,NDE,09-Mar-2016 06:22:24 . PM
,429827,429827,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,22-Mar-2016 10:45:51 . AM
,399906,399906,,,,,AU Financiers (India) Ltd,,ILL,20-Dec-2015 02:56:07 . PM
,427650,427650,,,,,BHARTI AIRTEL LTD.,,NDE,01-Mar-2016 03:34:44 . PM
,428091,428091,,,,,WNS GLOBAL SERVICES PRIVATE LIMITED,,GVPN,12-Mar-2016 04:10:25 . PM
,430355,430355,,,,,Candor Info Solution Pvt Ltd,,ILL,15-Mar-2016 01:08:18 . PM
,430355,430355,,,,,Candor Info Solution Pvt Ltd,,ILL,15-Mar-2016 01:08:18 . PM
,431475,431475,,,,,Integral PR Services Pvt Ltd,,ILL,21-Mar-2016 10:35:41 . AM
,431475,431475,,,,,Integral PR Services Pvt Ltd,,ILL,21-Mar-2016 10:35:41 . AM
,425561,425561,,,,,DCB BANK LIMITED,,GVPN,10-Mar-2016 10:47:02 . AM
,430090,430090,,,,,BHARTI AIRTEL LTD.,,NDE,14-Mar-2016 12:33:53 . PM
,428961,428961,,,,,Angel Broking Private Limited,,GVPN,07-Mar-2016 06:10:26 . PM
,428961,428961,,,,,Angel Broking Private Limited,,GVPN,07-Mar-2016 06:10:26 . PM
,428961,428961,,,,,Angel Broking Private Limited,,GVPN,07-Mar-2016 06:10:26 . PM
,419880,419880,,,,,Sundram Fasteners Limited,,GVPN,29-Feb-2016 01:59:50 . PM
,419880,419880,,,,,Sundram Fasteners Limited,,GVPN,29-Feb-2016 01:59:50 . PM
,426328,426328,,,,,BT Global Communications India Pvt Ltd,,IPL,24-Feb-2016 12:25:26 . PM
,428658,428658,,,,,ACL Mobile Limited,,GVPN,05-Mar-2016 01:33:07 . PM
,419784,419784,,,,,SRL Limited,,GVPN,18-Mar-2016 06:04:36 . PM
,429379,429379,,,,,The Cosmos Co Op Bank LTD,,GVPN,21-Mar-2016 12:09:04 . AM
,431756,431756,,,,,Kotak Mahindra Bank Ltd,,GVPN,22-Mar-2016 07:23:35 . PM
,429194,429194,,,,,Quick Heal Technologies Limited,,ILL,08-Mar-2016 05:38:57 . PM
,431658,431658,,,,,BHARTI AIRTEL LTD.,,GVPN,22-Mar-2016 12:56:58 . PM
,431658,431658,,,,,BHARTI AIRTEL LTD.,,GVPN,22-Mar-2016 12:56:58 . PM
,431658,431658,,,,,BHARTI AIRTEL LTD.,,GVPN,22-Mar-2016 12:56:58 . PM
,429177,429177,,,,,Quick Heal Technologies Limited,,ILL,08-Mar-2016 05:08:54 . PM
,385991,385991,,,,,Tata Starbucks Private Limited,,GVPN,18-Mar-2016 01:33:23 . PM
,412994,412994,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:10:26 . AM
,420596,420596,,,,,MAGMA FINCORP LIMITED,,ILL,08-Feb-2016 11:04:14 . AM
,420596,420596,,,,,MAGMA FINCORP LIMITED,,ILL,08-Feb-2016 11:04:14 . AM
,420223,420223,,,,,Infoedge India Limited,,ILL,08-Mar-2016 03:06:03 . PM
,420223,420223,,,,,Infoedge India Limited,,ILL,09-Feb-2016 02:56:58 . PM
,363478,363478,,,,,Tata Communications Ltd (SME Div),,ILL,30-Jan-2016 12:02:58 . AM
,363478,363478,,,,,Tata Communications Ltd (SME Div),,ILL,30-Jan-2016 12:02:58 . AM
,431788,431788,,,,,Rajratan Infosolutions limited,,ILL,22-Mar-2016 05:47:12 . PM
,431788,431788,,,,,Rajratan Infosolutions limited,,ILL,22-Mar-2016 05:47:12 . PM
,431788,431788,,,,,Rajratan Infosolutions limited,,ILL,22-Mar-2016 05:47:12 . PM
,427436,427436,,,,,MAHINDRA AND MAHINDRA LIMITED,,GVPN,18-Mar-2016 08:21:14 . PM
,427436,427436,,,,,MAHINDRA AND MAHINDRA LIMITED,,GVPN,18-Mar-2016 08:21:14 . PM
,429419,429419,,,,,BAeHAL Software Limited,,ILL,14-Mar-2016 10:40:27 . AM
,425382,425382,,,,,Limras Eronet Broadband Service Private Limited,,ILL,23-Feb-2016 07:07:07 . PM
,425382,425382,,,,,Limras Eronet Broadband Service Private Limited,,ILL,23-Feb-2016 07:07:07 . PM
,429389,429389,,,,,SingTel Global India Pvt. Ltd.,,NDE,09-Mar-2016 03:48:42 . PM
,425970,425970,,,,,The Walt Disney Company India Pvt. Ltd,,ILL,22-Feb-2016 06:06:20 . PM
,425970,425970,,,,,The Walt Disney Company India Pvt. Ltd,,ILL,22-Feb-2016 06:04:18 . PM
,424049,424049,,,,,ABB INDIA LIMITED,,ILL,18-Mar-2016 08:23:22 . PM
,396231,396231,,,,,DBS BANK LTD,,NDE,03-Nov-2015 12:04:44 . PM
,396231,396231,,,,,DBS BANK LTD,,NDE,03-Nov-2015 12:04:44 . PM
,430924,430924,,,,,Transystem Logistics International Pvt Ltd,,ILL,17-Mar-2016 04:10:13 . PM
,428787,428787,,,,,Sparsh Bpo Services Ltd,,GVPN,22-Mar-2016 11:36:06 . AM
,426727,426727,,,,,Patra India BPO Services Private Limited,,ILL,26-Mar-2016 12:25:16 . PM
,430357,430357,,,,,HINDUSTAN UNILEVER LIMITED,,GVPN,16-Mar-2016 12:52:55 . PM
,430357,430357,,,,,HINDUSTAN UNILEVER LIMITED,,GVPN,16-Mar-2016 12:54:34 . PM
,430357,430357,,,,,HINDUSTAN UNILEVER LIMITED,,GVPN,16-Mar-2016 12:52:55 . PM
,430357,430357,,,,,HINDUSTAN UNILEVER LIMITED,,GVPN,16-Mar-2016 12:54:34 . PM
,426268,426268,,,,,DELL INTERNATIONAL SERVICES INDIA PRIVATE LIMITED,,ILL,23-Mar-2016 05:35:05 . PM
,426707,426707,,,,,CROMPTON GREAVES LIMITED,,ILL,01-Mar-2016 06:14:28 . PM
,426707,426707,,,,,CROMPTON GREAVES LIMITED,,ILL,01-Mar-2016 06:14:28 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:47 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:21 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:47 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:21 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:47 . PM
,430695,430695,,,,,KUMARAN SYSTEMS PVT LTD,,ILL,16-Mar-2016 05:44:21 . PM
,430958,430958,,,,,First Flight Couriers Limited (Indore),,ILL,17-Mar-2016 05:16:12 . PM
,430958,430958,,,,,First Flight Couriers Limited (Indore),,ILL,17-Mar-2016 05:09:56 . PM
,411618,411618,,,,,Axis Bank Limited,,GVPN,29-Feb-2016 07:47:15 . PM
,430851,430851,,,,,Tata Communications Internet Services Ltd.,,ILL,17-Mar-2016 12:47:42 . PM
,430851,430851,,,,,Tata Communications Internet Services Ltd.,,ILL,17-Mar-2016 12:47:42 . PM
,429659,429659,,,,,VALUEMOMENTUM SOFTWARE SERVICES PRIVATE LIMITED,,ILL,11-Mar-2016 01:47:14 . AM
,395727,395727,,,,,National Payments Corporation of India,,NDE,29-Sep-2015 12:02:29 . PM
,429658,429658,,,,,VALUEMOMENTUM SOFTWARE SERVICES PRIVATE LIMITED,,ILL,10-Mar-2016 06:11:45 . PM
,363596,363596,,,,,Amarchand & Mangaldas & Suresh a. Shroff & Co,,ILL,19-Nov-2015 04:31:12 . PM
,426011,426011,,,,,HDFC BANK LIMITED,,GVPN,23-Mar-2016 12:06:19 . PM
,430714,430714,,,,,Pfizer Inc,,ILL,26-Mar-2016 07:00:13 . PM
,427832,427832,,,,,At&T Global Billing,,IPL,02-Mar-2016 11:32:41 . AM
,427437,427437,,,,,PricewaterhouseCoopers Pvt. Ltd.,,GVPN,25-Mar-2016 07:43:11 . PM
,405789,405789,,,,,Indusind Bank Ltd,,GVPN,09-Mar-2016 12:36:10 . PM
,405789,405789,,,,,Indusind Bank Ltd,,GVPN,09-Mar-2016 12:36:10 . PM
,418904,418904,,,,,Jubilant Foodworks Limited,,GVPN,09-Feb-2016 07:51:16 . PM
,418904,418904,,,,,Jubilant Foodworks Limited,,GVPN,09-Feb-2016 07:51:16 . PM
,418904,418904,,,,,Jubilant Foodworks Limited,,GVPN,09-Feb-2016 07:51:16 . PM
,380829,380829,,,,,Strides Shasun Limited,,ILL,08-Mar-2016 12:58:32 . PM
,380829,380829,,,,,Strides Shasun Limited,,ILL,08-Mar-2016 12:58:32 . PM
,427647,427647,,,,,ICICI BANK LIMITED,,NDE,12-Mar-2016 02:13:16 . PM
,431502,431502,,,,,BHARTI AIRTEL LTD.,,NDE,21-Mar-2016 01:34:27 . PM
,429881,429881,,,,,BT Global Communications India Pvt Ltd,,NDE,23-Mar-2016 02:46:15 . PM
,413218,413218,,,,,TECHPROCESS PAYMENT SERVICES LIMITED,,GVPN,05-Jan-2016 08:39:52 . PM
,431177,431177,,,,,Tata Communications Internet Services Ltd.,,ILL,18-Mar-2016 03:33:02 . PM
,426235,426235,,,,,Indusind Bank Ltd,,GVPN,05-Mar-2016 06:02:11 . PM
,432007,432007,,,,,MAHINDRA AND MAHINDRA LIMITED,,GVPN,23-Mar-2016 06:05:14 . PM
,430466,430466,,,,,ALSTOM T & D INDIA LIMITED,,GVPN,15-Mar-2016 08:09:07 . PM
,430466,430466,,,,,ALSTOM T & D INDIA LIMITED,,GVPN,15-Mar-2016 08:21:44 . PM
,431680,431680,,,,,Max Life Insurance Company Limited,,GVPN,22-Mar-2016 01:02:43 . PM
,429396,429396,,,,,SAP INDIA PVT LTD,,GVPN,23-Mar-2016 05:33:14 . PM
,431816,431816,,,,,MAGMA FINCORP LIMITED,,GVPN,22-Mar-2016 06:12:40 . PM
,431816,431816,,,,,MAGMA FINCORP LIMITED,,GVPN,22-Mar-2016 06:17:25 . PM
,406798,406798,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:22 . PM
,406798,406798,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:22 . PM
,406798,406798,,,,,PEPSICO INDIA HOLDINGS PVT LTD,,ILL,28-Jan-2016 03:04:22 . PM
,404497,404497,,,,,LUPIN LIMITED,,GVPN,14-Jan-2016 05:14:04 . PM
,428059,428059,,,,,Magus Customer Dialog Pvt Ltd,,ILL,02-Mar-2016 07:51:54 . PM
,417243,417243,,,,,Tata Teleservices Ltd (East-Infra),,CAPNPLC,19-Jan-2016 04:43:21 . PM
,402631,402631,,,,,American Express (India) Pvt. Ltd.,,IPL,15-Feb-2016 06:23:32 . PM
,400020,400020,,,,,TCS (PASSPORT SEVA PROJECT),,GVPN,12-Dec-2015 09:26:19 . PM
,430225,430225,,,,,Verizon Communications India Private Limited,,NPL Intracity,14-Mar-2016 05:33:44 . PM
,431021,431021,,,,,Misys Software Solutions (India) Private Limited,,NDE,17-Mar-2016 06:41:17 . PM
,427877,427877,,,,,Pangea3 Legal Database Systems Pvt. Ltd.,,NDE,22-Mar-2016 01:22:26 . PM
,430264,430264,,,,,THE HIMALAYA DRUG COMPANY,,GVPN,14-Mar-2016 06:35:44 . PM
,425816,425816,,,,,NGEN MEDIA SERVICES PVT LTD,,ILL,17-Feb-2016 11:39:23 . AM
,426576,426576,,,,,VIJAYA BANK,,GVPN,17-Mar-2016 03:08:30 . PM
,414131,414131,,,,,Housing Development Finance Corporation Limited,,GVPN,16-Jan-2016 06:45:19 . PM
,429372,429372,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,09-Mar-2016 03:40:40 . PM
,425802,425802,,,,,Tikona Infinet Limited,,NDE,22-Mar-2016 09:39:16 . PM
,427376,427376,,,,,SingTel Global India Pvt. Ltd.,,NPLC,29-Feb-2016 05:41:43 . PM
,427881,427881,,,,,Newgen Software Technologies Limited,,GVPN,22-Mar-2016 12:15:30 . PM
,427881,427881,,,,,Newgen Software Technologies Limited,,GVPN,17-Feb-2016 05:55:35 . PM
,426973,426973,,,,,Tata Communications Ltd (SME Div),,ILL,23-Feb-2016 07:59:54 . PM
,418773,418773,,,,,IFFCO-TOKIO General Insurance Company Ltd,,GVPN,28-Jan-2016 02:06:16 . PM
,418130,418130,,,,,Verizon Communications India Private Limited,,NDE,10-Feb-2016 01:16:50 . PM
,413648,413648,,,,,Tata Communications Internet Service Ltd,,NDE,09-Dec-2015 08:17:58 . PM
,418938,418938,,,,,BHARTI AIRTEL LTD.,,NDE,12-Jan-2016 03:04:32 . PM
,431088,431088,,,,,Nextra Teleservices Private Limited,,NDE,18-Mar-2016 11:34:10 . AM
,423394,423394,,,,,IDBI BANK LTD,,GVPN,16-Mar-2016 08:23:47 . PM
,429700,429700,,,,,Samsung R&D Institute India - Bangalore Pvt Ltd,,ILL,10-Mar-2016 08:16:48 . PM
,410576,410576,,,,,ITC Limited,,GVPN,14-Dec-2015 03:10:13 . PM
,410576,410576,,,,,ITC Limited,,GVPN,14-Dec-2015 03:10:13 . PM
,429403,429403,,,,,Sony India Pvt Ltd,,GVPN,09-Mar-2016 04:22:25 . PM
,424569,424569,,,,,Business Octane Solutions Pvt Ltd.,,GVPN,26-Feb-2016 10:16:03 . AM
,424569,424569,,,,,Business Octane Solutions Pvt Ltd.,,GVPN,26-Feb-2016 10:16:03 . AM
,413018,413018,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:10:17 . AM
,427394,427394,,,,,BHARTI AIRTEL LTD.,,NDE,29-Feb-2016 03:33:53 . PM
,421799,421799,,,,,Epiq Softech Pvt Ltd,,ILL,13-Feb-2016 12:32:12 . PM
,421674,421674,,,,,Vodafone Mobile Services Limited,,NPLC,29-Jan-2016 12:34:35 . PM
,419501,419501,,,,,Infoanalytica Consulting Pvt Ltd,,ILL,21-Mar-2016 08:33:10 . PM
,419501,419501,,,,,Infoanalytica Consulting Pvt Ltd,,ILL,21-Mar-2016 08:33:10 . PM
,426141,426141,,,,,AXIS BANK LTD,,GVPN,08-Mar-2016 11:32:04 . AM
,421850,421850,,,,,Vodafone Mobile Services Limited,,NPLC,29-Jan-2016 06:34:19 . PM
